country,state,district,year,dyid,sulfate,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen,SDP,SDP_NORM,ginivalue,SDP_sq,SDP_cube,north,northeast,east,central,west,south
INDIA,ANDHRA PRADESH,GUNTUR,2011,GUNTUR2011,196.69231,,132.0,85.948715,392.97437,2509.718,0.69410259,,408.64102,116.1282,61.628719,187.89743,294.02563,,,5.4078259,6.5515385,,467.92307,340.60257,,7.7741027,191554.0,339996.0,0.33,115597280016.0,3.930261281631994e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2012,GUNTUR2012,,,,,295.80951,2286.3572,0.68238097,,,,,133.43903,,,,0.0,,,,,,7.907619,341335.0,341335.0,0.33,116509582225.0,3.9768798248770376e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2013,GUNTUR2013,152.57576,,13.2,62.378788,376.5303,2195.7122,0.70151514,,388.5303,86.78788,70.832573,135.57813,265.51514,,,4.8551726,5.5339394,,446.9697,321.80908,,7.9980302,360239.0,360239.0,0.33,129772137121.0,4.674898490433192e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2014,GUNTUR2014,148.84616,,,75.794868,353.07693,2156.1282,0.69269228,,403.01282,86.615387,55.435383,115.43295,261.38461,,,-3.4735897,5.7451282,,417.11539,330.33859,,7.8756409,397064.0,397064.0,0.33,157659820096.0,6.260103880659814e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2015,GUNTUR2015,211.73221,,2.9423077,94.0,275.54236,2189.8645,0.70983052,0.17383333,489.32202,82.798302,59.269154,103.85932,247.1207,,,-2.918644,4.8225422,,478.30508,405.40558,,8.0391521,446997.0,446997.0,0.33,199806318009.0,8.931282473106898e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2016,GUNTUR2016,227.8481,,0.0,72.025314,282.31647,2282.8228,0.79202533,,535.82281,63.417721,53.86076,88.531647,314.13925,,,,,,401.51898,,1429.7216,7.8694873,477566.0,477566.0,0.33,228069284356.0,1.089181358527575e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2017,GUNTUR2017,197.29167,,72.0,106.05556,365.44446,2436.4028,0.88166666,,521.26392,75.408333,76.80014,117.25,265.45834,,,-6.0663891,4.8899999,,580.48608,428.9325,,7.5840278,526626.0,526626.0,0.33,277334943876.0,1.4605179215364237e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,GUNTUR,2018,GUNTUR2018,165.0,,0.0,117.85883,398.78824,2558.447,0.82729411,0.0,537.37646,69.536469,78.259644,98.910355,258.47058,,0.0,-7.0221176,4.5261178,0.0,615.94116,440.47272,0.0,7.5482354,558862.0,558862.0,0.33,312326735044.0,1.7454754380015994e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2000,KRISHNA2000,229.71428,,14.0,40.952381,557.85712,2741.5715,0.63809526,,370.28571,31.75238,73.095238,56.809525,433.0,,,3.9275999,9.1974287,,387.28571,,,8.3157139,126035.0,171093.798,0.33,29273087714.064808,5008443756186486.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2001,KRISHNA2001,,,,,,,,,,,,,,,,,,,,,,,131750.0,178851.9688,0.33,31988026743.636173,5721121561126383.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2002,KRISHNA2002,,,,,361.40909,2797.2727,1.0695454,,,,,71.855553,,,,,,,,,,8.096818,134749.0,182923.1419,0.33,33460875842.56753,6120768539848262.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2003,KRISHNA2003,,,,,,,,,,,,,,,,,,,,,,,147950.0,200843.634,0.33,40338165318.32595,8101663711425350.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2004,KRISHNA2004,430.875,,20.0625,53.125,778.5,5442.8125,0.80666667,,381.375,39.956249,79.440628,40.174999,712.875,,,-4.5349998,11.98125,,459.375,346.05624,,8.6062498,158714.0,215455.8738,0.33,46421233554.92152,1.0001727438449498e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2005,KRISHNA2005,302.75,,,88.599998,692.90002,3408.75,0.54049999,,436.29999,26.0,75.235504,37.578949,521.65002,,,2.6285715,8.8955002,,530.5,357.63501,,7.9454999,128150.0,227457.9878,0.33,51737136214.02495,1.1768024897776626e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2006,KRISHNA2006,266.88,,12.0,92.800003,410.67999,2499.4399,0.61879164,,449.72,29.875999,183.69479,87.472,350.92001,,,2.24,4.4559999,,483.20001,369.42801,,7.7048001,141610.0,251348.62,0.33,63176128775.9044,1.587923278476586e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2007,KRISHNA2007,336.0087,,8.3999996,63.18182,595.21741,3111.0869,0.62,,446.0,33.227272,86.226524,59.517391,508.59091,,,5.0266666,8.6727276,,505.43478,368.6261,,8.2382612,159270.0,282693.9814,0.33,79915887119.78354,2.2591740307004588e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2008,KRISHNA2008,182.45454,,19.200001,60.909092,426.63635,2390.2273,0.55627275,,471.45456,37.31818,79.644547,66.531425,332.90909,,,6.0666666,6.6181817,,479.54544,393.71817,,8.3086367,163341.0,289919.744,0.33,84053457961.02554,2.436875701437529e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2009,KRISHNA2009,187.90909,,10.5,71.181816,496.72726,2649.8635,0.65818179,,509.45456,23.227272,62.968636,41.281818,415.09091,,,7.3316669,8.8309088,,436.59091,420.78183,,7.9363637,174401.0,309550.5309,0.33,95821531180.47186,2.966160584856597e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2010,KRISHNA2010,126.36,,42.545456,73.0,422.51999,2332.6799,0.64200002,,429.16,32.799999,65.048798,62.040001,308.95999,,,6.3088889,6.448,,449.67999,382.97198,,8.0304003,186041.0,330210.7804,0.33,109039159492.377,3.600590595013788e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2011,KRISHNA2011,201.5,,108.0,66.083336,433.45834,2610.4167,0.37625,,501.25,44.625,64.044167,72.833336,385.375,,,6.3492308,8.0512505,,428.29166,440.86667,,7.8408332,191554.0,339996.0,0.33,115597280016.0,3.930261281631994e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2012,KRISHNA2012,,,,,378.41666,2454.375,0.53833336,,,,,46.041668,,,,0.0,,,,,,7.8087502,341335.0,341335.0,0.33,116509582225.0,3.9768798248770376e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2013,KRISHNA2013,157.59091,,18.0,49.18182,463.04544,2483.7046,0.4518182,,448.56818,66.976746,67.688408,37.68182,364.34091,,,5.48,7.3227272,,401.11365,376.55682,,8.244318,360239.0,360239.0,0.33,129772137121.0,4.674898490433192e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2014,KRISHNA2014,158.80983,,,70.60656,414.95081,2486.3936,0.50770491,,549.34424,70.049179,67.036064,51.440983,322.63934,,,-0.067213118,6.3483605,,451.88525,450.28195,,7.8578687,397064.0,397064.0,0.33,157659820096.0,6.260103880659814e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2015,KRISHNA2015,229.57143,,2.6938775,100.65306,452.85715,2635.9387,0.49979591,0.23833333,563.38776,72.461227,62.14653,39.424488,373.20407,,,-1.6220409,7.1428571,,506.73468,466.28265,,7.9695916,446997.0,446997.0,0.33,199806318009.0,8.931282473106898e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2016,KRISHNA2016,201.06154,,13.430769,98.307693,458.30768,2830.7693,0.72030771,,607.04614,58.50769,69.0,47.276924,372.26154,,,,,,529.4231,,1683.6461,8.0115385,477566.0,477566.0,0.33,228069284356.0,1.089181358527575e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2017,KRISHNA2017,185.18182,,,90.181816,428.39999,2550.1819,0.7032727,,597.10907,50.218182,88.344185,41.636364,311.07272,,,-3.9618182,5.298182,,588.36365,489.43344,,7.7049088,526626.0,526626.0,0.33,277334943876.0,1.4605179215364237e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KRISHNA,2018,KRISHNA2018,144.95085,,0.0,113.30508,467.01694,2567.5593,0.74305087,0.0,589.20337,60.814575,82.566101,38.403389,290.18643,,0.0,-5.5772882,4.8388138,0.0,622.28815,482.9534,0.0,7.527627,558862.0,558862.0,0.33,312326735044.0,1.7454754380015994e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2000,KURNOOL2000,47.0,,,60.0,199.5,1130.0,1.0272499,,210.25,42.424999,28.4,40.625,100.75,,,,2.6875,,267.5,,,7.6999998,126035.0,171093.798,0.26,29273087714.064808,5008443756186486.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2001,KURNOOL2001,,,,,,,,,,,,,,,,,,,,,,,131750.0,178851.9688,0.26,31988026743.636173,5721121561126383.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2002,KURNOOL2002,,,,,308.95999,2257.1201,1.148,,,,,173.276,,,,0.0,,,,,,8.1091995,134749.0,182923.1419,0.26,33460875842.56753,6120768539848262.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2003,KURNOOL2003,,,,,,1964.0625,1.0605625,,,,,102.2,,,,0.0,,,,,,8.3518753,147950.0,200843.634,0.26,40338165318.32595,8101663711425350.0,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2004,KURNOOL2004,159.70589,,21.17647,45.64706,260.58823,1675.2941,1.1771874,,238.70589,50.523529,41.458824,74.411766,219.88823,,,-2.1400001,5.8358822,,284.41177,230.96471,,8.5411768,158714.0,215455.8738,0.26,46421233554.92152,1.0001727438449498e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2005,KURNOOL2005,196.06667,,,99.066666,285.26666,2016.6,1.0533333,,405.46667,58.533333,45.586002,86.066666,233.46666,,,6.3899999,5.0679998,,434.66666,332.35333,,7.6326666,128150.0,227457.9878,0.26,51737136214.02495,1.1768024897776626e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2006,KURNOOL2006,199.19048,,,99.809525,346.33334,2138.8096,0.55476189,,312.38095,41.033333,69.014763,172.60001,230.19048,,,7.9066663,4.8538094,,533.09521,256.05713,,7.8728571,141610.0,251348.62,0.26,63176128775.9044,1.587923278476586e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2007,KURNOOL2007,333.51035,,,143.3793,476.20691,2979.1667,1.2203572,,437.58621,88.727371,75.012665,227.28276,542.27588,,,6.7342854,7.968276,,654.33331,358.68277,,7.7386665,159270.0,282693.9814,0.26,79915887119.78354,2.2591740307004588e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2008,KURNOOL2008,283.73077,,13.5,84.92308,472.19232,2772.1538,1.0423077,,289.65384,48.223076,82.814232,250.228,364.69232,,,5.2249999,6.0123076,,552.5,240.8923,,8.04,163341.0,289919.744,0.26,84053457961.02554,2.436875701437529e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2009,KURNOOL2009,149.05263,,15.0,90.0,392.26315,2172.7368,0.92000002,,321.78946,57.105263,60.061054,152.00555,254.78947,,,7.5685716,5.8563156,,471.57895,266.39999,,7.7421055,174401.0,309550.5309,0.26,95821531180.47186,2.966160584856597e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2010,KURNOOL2010,158.87167,,,112.04166,263.83334,1872.7084,0.81583333,,377.45834,23.25,41.048332,108.25542,211.29167,,,4.6824999,4.6929169,,448.375,309.40417,,7.8000002,186041.0,330210.7804,0.26,109039159492.377,3.600590595013788e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2011,KURNOOL2011,198.7,,,74.0,329.60001,2036.35,1.034,,333.54999,78.57,49.931,90.515793,242.05,,,7.4885716,5.7365003,,390.0,273.42001,,7.7735,191554.0,339996.0,0.26,115597280016.0,3.930261281631994e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2012,KURNOOL2012,,,,,253.77272,2001.9546,0.99545455,,,,,148.57143,,,,0.0,,,,,,7.8049998,341335.0,341335.0,0.26,116509582225.0,3.9768798248770376e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2013,KURNOOL2013,254.22174,,92.400002,94.260872,337.47827,2133.0435,0.94608694,,292.73914,41.434784,49.671738,57.875652,264.04349,,,4.5511112,5.8439131,,439.47827,273.42609,,7.9795651,360239.0,360239.0,0.26,129772137121.0,4.674898490433192e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2014,KURNOOL2014,194.59393,,,81.63636,368.0,2177.697,0.81636363,,324.9697,44.969696,57.087879,128.96909,282.84848,,,-6.8872728,5.9239392,,438.48486,266.36877,,7.9190907,397064.0,397064.0,0.26,157659820096.0,6.260103880659814e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2015,KURNOOL2015,154.57187,,0.0,179.375,386.71875,2430.4688,0.86000001,0.51451612,450.09375,29.403225,52.453125,171.8613,236.28125,,,-11.776875,3.8356249,,663.28125,368.92938,,7.3143749,446997.0,446997.0,0.26,199806318009.0,8.931282473106898e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2016,KURNOOL2016,386.09091,,14.545455,131.87878,440.75757,2970.0908,0.83515149,,419.69696,23.121212,57.0,115.45454,410.90909,,,,,,563.7879,,1830.5758,7.9063635,477566.0,477566.0,0.26,228069284356.0,1.089181358527575e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2017,KURNOOL2017,218.75333,,,107.26667,289.03333,2095.3999,0.82599998,,416.66666,50.006001,54.793999,89.709999,232.10001,,,-6.0593333,4.8126664,,493.0,341.53033,,7.5076666,526626.0,526626.0,0.26,277334943876.0,1.4605179215364237e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,KURNOOL,2018,KURNOOL2018,291.8158,,0.0,125.73684,397.63159,2526.4211,0.80657893,0.0,398.8158,36.526054,77.057632,119.42632,285.26315,,0.0,-12.152632,4.1368423,0.0,630.6579,326.89816,0.0,7.4947367,558862.0,558862.0,0.26,312326735044.0,1.7454754380015994e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2000,PRAKASAM2000,189.32353,,13.293549,40.441177,575.97058,2876.9119,1.7440588,,402.44116,64.255882,70.205879,121.91765,709.91174,,,12.157647,17.856089,,385.20587,,,8.6911764,126035.0,171093.798,0.24,29273087714.064808,5008443756186486.0,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2001,PRAKASAM2001,,,,,312.21054,2165.7632,1.7611842,,,,,109.65517,,,,,,,,,,9.3947372,131750.0,178851.9688,0.24,31988026743.636173,5721121561126383.0,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2002,PRAKASAM2002,,,,,476.28946,2489.0789,1.3173684,,,,,88.634209,,,,,,,,,,8.1757898,134749.0,182923.1419,0.24,33460875842.56753,6120768539848262.0,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2003,PRAKASAM2003,,,,,,,,,,,,,,,,,,,,,,,147950.0,200843.634,0.24,40338165318.32595,8101663711425350.0,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2004,PRAKASAM2004,158.48,,0.0,39.666668,334.56,2056.9199,1.4,,414.48001,38.04348,42.107601,87.120003,327.66666,,,2.8608,9.3779163,,268.20001,339.74399,,8.0248003,158714.0,215455.8738,0.24,46421233554.92152,1.0001727438449498e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2005,PRAKASAM2005,188.09566,,10.8,78.173912,439.04349,2767.3914,1.3656522,,548.56525,71.107826,77.316086,102.09091,351.68695,,,8.3246155,7.3582606,,513.04346,453.56522,,7.8321738,128150.0,227457.9878,0.24,51737136214.02495,1.1768024897776626e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2006,PRAKASAM2006,157.42857,,,98.228569,398.88235,2570.1428,1.5777273,,517.74286,57.425713,89.885712,203.45714,276.34286,,,7.4039998,5.1062856,,615.6286,448.82858,,7.737143,141610.0,251348.62,0.24,63176128775.9044,1.587923278476586e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2007,PRAKASAM2007,144.89285,,,54.92857,345.32144,2192.8572,1.6282142,,472.64285,53.607143,55.583572,110.56,303.5,,,8.59375,7.1525002,,365.71429,387.41785,,7.9575,159270.0,282693.9814,0.24,79915887119.78354,2.2591740307004588e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2008,PRAKASAM2008,116.63636,,7.0,61.363636,348.59091,2213.6365,1.6795454,,507.0,77.699997,54.060455,129.89999,302.31818,,,6.105,6.5354548,,375.45456,418.76819,,8.1395454,163341.0,289919.744,0.24,84053457961.02554,2.436875701437529e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2009,PRAKASAM2009,162.93103,,24.0,61.448277,424.3793,2481.0344,1.5672414,,445.3793,65.379311,58.133102,134.28572,354.34482,,,7.0,8.0272417,,392.41379,367.82413,,7.9068966,174401.0,309550.5309,0.24,95821531180.47186,2.966160584856597e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2010,PRAKASAM2010,113.68571,,26.0,69.942856,294.02856,1922.6,1.806,,420.6857,32.885715,47.107143,77.599998,252.51428,,,5.6040001,6.0722857,,368.25714,352.26001,,8.0248575,186041.0,330210.7804,0.24,109039159492.377,3.600590595013788e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2011,PRAKASAM2011,155.33333,,34.0,91.629631,418.66666,2598.8147,1.5677778,,536.22223,93.962959,66.010368,144.48148,321.03705,,,9.1023531,6.8903704,,500.11111,445.83334,,7.6848149,191554.0,339996.0,0.24,115597280016.0,3.930261281631994e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2012,PRAKASAM2012,,,,,315.27585,2207.3447,1.15,,,,,107.83103,,,,0.0,,,,,,7.9320688,341335.0,341335.0,0.24,116509582225.0,3.9768798248770376e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2013,PRAKASAM2013,109.84319,,106.21429,41.636364,329.18182,2060.6135,1.0097728,,342.34091,37.43182,52.865456,142.58864,304.11365,,,5.4859257,7.0515909,,321.31818,336.93637,,8.2115908,360239.0,360239.0,0.24,129772137121.0,4.674898490433192e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2014,PRAKASAM2014,108.05614,,18.9,62.931034,338.8421,2071.3794,1.0668421,,420.1579,42.207584,55.620171,116.09122,274.65948,,,-1.4613794,6.1375861,,385.77585,355.44473,,8.049655,397064.0,397064.0,0.24,157659820096.0,6.260103880659814e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2015,PRAKASAM2015,135.67436,,0.0,104.82051,468.56412,2614.4871,1.0938462,0.71641028,513.35895,45.456409,83.103592,100.85384,297.23077,,,-7.3046155,5.0715384,,603.33331,420.78641,,7.3671794,446997.0,446997.0,0.24,199806318009.0,8.931282473106898e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2016,PRAKASAM2016,350.7037,,13.222222,80.296295,494.7037,3011.3333,0.98481482,,452.77777,35.222221,73.555557,73.629631,450.33334,,,,,,502.77777,,1843.2593,8.084074,477566.0,477566.0,0.24,228069284356.0,1.089181358527575e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2017,PRAKASAM2017,294.40741,,30.0,88.148148,361.62964,2474.3704,0.80074072,,478.77777,43.90852,53.731113,88.111115,352.48148,,,-1.8666667,7.7137036,,440.92593,394.29297,,7.7166667,526626.0,526626.0,0.24,277334943876.0,1.4605179215364237e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,PRAKASAM,2018,PRAKASAM2018,124.36,,0.0,87.160004,480.95999,2447.1599,0.90359998,0.0,456.32001,39.459202,81.1912,69.468803,296.64001,,0.0,-7.0976,5.5228,0.0,551.40002,374.03241,0.0,7.3832002,558862.0,558862.0,0.24,312326735044.0,1.7454754380015994e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2000,VIZIANAGARAM2000,128.33333,,9.0,34.0,172.66667,1298.3334,1.12,,297.0,26.266666,37.0,28.333334,176.66667,,,0.45466667,4.8979998,,236.66667,,,8.3033333,126035.0,171093.798,0.28,29273087714.064808,5008443756186486.0,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2001,VIZIANAGARAM2001,,,,,,,,,,,,,,,,,,,,,,,131750.0,178851.9688,0.28,31988026743.636173,5721121561126383.0,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2002,VIZIANAGARAM2002,,,,,164.78261,1130.2174,0.82695651,,,,,38.591305,,,,,,,,,,8.4991302,134749.0,182923.1419,0.28,33460875842.56753,6120768539848262.0,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2003,VIZIANAGARAM2003,,,,,,,,,,,,,,,,,,,,,,,147950.0,200843.634,0.28,40338165318.32595,8101663711425350.0,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2004,VIZIANAGARAM2004,41.390907,,13.941176,55.909092,211.18182,1106.5217,0.50749999,,196.09091,20.844782,40.79739,50.380951,99.545456,,,-5.25,2.5259092,,306.95651,178.6909,,8.5817394,158714.0,215455.8738,0.28,46421233554.92152,1.0001727438449498e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2005,VIZIANAGARAM2005,40.458332,,,50.333332,160.45833,1003.4167,0.55666667,,234.25,13.516666,38.910835,48.280418,94.166664,,,4.3733335,2.5170834,,285.625,192.01666,,7.8024998,128150.0,227457.9878,0.28,51737136214.02495,1.1768024897776626e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2006,VIZIANAGARAM2006,34.666668,,18.0,18.666666,102.0,737.0,0.92000002,,230.0,34.200001,29.196667,11.966666,83.333336,,,2.71,2.6933334,,166.66667,198.5,,8.0333338,141610.0,251348.62,0.28,63176128775.9044,1.587923278476586e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2007,VIZIANAGARAM2007,44.113045,,12.0,52.260868,150.78261,1062.826,0.67869568,,250.86957,15.96087,39.598263,52.33913,96.260872,,,3.4039998,2.5434783,,293.26086,209.98695,,8.0613041,159270.0,282693.9814,0.28,79915887119.78354,2.2591740307004588e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2008,VIZIANAGARAM2008,45.519047,,30.0,51.0,161.68182,983.63635,0.56236362,,216.86363,2.3818183,41.34,39.804546,90.954544,,,3.5999999,2.3304546,,297.27274,191.38637,,8.0745459,163341.0,289919.744,0.28,84053457961.02554,2.436875701437529e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2009,VIZIANAGARAM2009,36.373913,,18.0,41.217392,136.08696,858.6087,0.57999998,,189.95653,14.476191,32.080433,40.381817,85.739128,,,3.8399999,2.5482609,,234.78261,168.74348,,8.1791306,174401.0,309550.5309,0.28,95821531180.47186,2.966160584856597e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2010,VIZIANAGARAM2010,59.086956,,48.0,73.04348,198.13043,1307.174,0.74739128,,324.91306,19.523809,42.847393,58.285713,126.73913,,,3.5266666,2.8656521,,358.47827,269.80869,,7.6565218,186041.0,330210.7804,0.28,109039159492.377,3.600590595013788e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2011,VIZIANAGARAM2011,49.472729,,,84.0,172.18182,1129.5909,0.55476189,,309.22726,26.595455,37.677727,46.12381,85.5,,,2.0474999,1.9931818,,364.54544,253.47273,,7.5418181,191554.0,339996.0,0.28,115597280016.0,3.930261281631994e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2012,VIZIANAGARAM2012,,,,,121.17391,916.78259,0.51391304,,,,,46.636364,,,,0.0,,,,,,8.02913,341335.0,341335.0,0.28,116509582225.0,3.9768798248770376e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2013,VIZIANAGARAM2013,58.885296,,69.0,55.441177,216.70589,1198.0294,0.7067647,,215.02942,14.617647,48.15353,36.848484,112.0,,,2.6955554,2.6308823,,336.38235,203.31177,,8.0220585,360239.0,360239.0,0.28,129772137121.0,4.674898490433192e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2014,VIZIANAGARAM2014,47.051281,,9.0,38.410255,200.89743,1135.5641,0.62128204,,206.28206,30.882223,40.16436,47.794872,120.33334,,,-3.0964103,3.2166667,,261.02563,183.69846,,8.1246157,397064.0,397064.0,0.28,157659820096.0,6.260103880659814e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2015,VIZIANAGARAM2015,55.644737,,0.0,80.157898,180.63158,1248.7632,0.49605262,0.17263158,319.8421,29.761765,39.510525,46.069736,104.36842,,,-4.0136843,2.3697369,,362.5,262.1658,,7.8560529,446997.0,446997.0,0.28,199806318009.0,8.931282473106898e+16,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2016,VIZIANAGARAM2016,55.744682,,1.5319149,46.638298,152.70213,1068.0,0.57531917,,251.0,31.489361,33.361702,42.893616,105.14893,,,,,,253.93617,,622.55316,7.7248936,477566.0,477566.0,0.28,228069284356.0,1.089181358527575e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2017,VIZIANAGARAM2017,51.325001,,,89.574997,140.7,1091.25,0.61425,,325.07501,23.861666,32.764,32.237499,76.474998,,,-3.6745,1.69725,,358.25,266.45499,,7.7740002,526626.0,526626.0,0.28,277334943876.0,1.4605179215364237e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,VIZIANAGARAM,2018,VIZIANAGARAM2018,43.641026,,0.0,78.512817,161.4359,1140.4872,0.64999998,0.0,329.76923,23.323076,39.18359,43.589745,90.92308,,0.0,-3.4723077,2.0602565,0.0,357.05127,270.30255,0.0,7.5146155,558862.0,558862.0,0.28,312326735044.0,1.7454754380015994e+17,,,,,,1.0
INDIA,ANDHRA PRADESH,Y.S.R.,2000,Y.S.R.2000,212.16667,,,77.111115,238.11111,1805.1052,0.63833332,,300.14999,25.033333,49.666668,93.555557,214.22223,,,10.189,4.9289999,,397.33334,,,7.9152632,126035.0,171093.798,0.35,29273087714.064808,5008443756186486.0,,,,,,1.0
INDIA,ANDHRA PRADESH,Y.S.R.,2001,Y.S.R.2001,,,,,268.07693,1500.0,0.81484616,,,,,103.0,,,,,,,,,,8.6392307,131750.0,178851.9688,0.35,31988026743.636173,5721121561126383.0,,,,,,1.0
INDIA,ANDHRA PRADESH,Y.S.R.,2002,Y.S.R.2002,,,,,338.60001,2220.3999,1.78996,,,,,130.06932,,,,,,,,,,7.9047999,134749.0,182923.1419,0.35,33460875842.56753,6120768539848262.0,,,,,,1.0
INDIA,ANDHRA PRADESH,Y.S.R.,2003,Y.S.R.2003,,,,,,,,,,,,,,,,,,,,,,,147950.0,200843.634,0.35,40338165318.32595,8101663711425350.0,,,,,,1.0
